id_cliente,nombre,edad,genero,ciudad,distrito,fecha_registro,canal_preferido,segmento
C00280,Mónica Ruiz Perdomo,42.0,M,Arequipa,Cayma,2022-01-24,App,Familiar
C00281,Amalia Mariela Salazar,32.0,F,Lima,Comas,2024-05-29,Tienda,Familiar
C00282,Carmen Paula Castillo Rojas,42.0,M,Trujillo,El Porvenir,2024-09-21,App,Premium
C00283,Johan José Orozco Gutiérrez,22.0,F,Piura,Veintiséis de Octubre,2023-01-07,Tienda,Consumidor
C00284,Augusto Franco Ríos,59.0,M,Lima,Comas,2023-10-25,Tienda,Consumidor
C00285,Paula Teresa Vargas,53.0,F,Arequipa,Paucarpata,2023-10-15,Tienda,Consumidor
C00286,Mario Edward Caballero Torres,31.0,F,Cusco,Wanchaq,2025-02-18,Tienda,Consumidor
C00287,Esther Cruz,27.0,M,Arequipa,Cayma,2024-09-19,Tienda,Consumidor
C00288,Jhon Fredy Ocampo Delgado,41.0,M,Lima,La Molina,2024-02-16,Web,Consumidor
C00289,Augusto García Rodríguez,31.0,M,Lima,San Isidro,2023-03-03,Tienda,Consumidor
C00290,Andrés Mejía,38.0,F,Arequipa,Cayma,2022-04-19,Tienda,Consumidor
C00291,Valeria Martha Ospino,36.0,F,Arequipa,Paucarpata,2023-10-18,App,Familiar
C00292,José Barreto,43.0,M,Lima,San Miguel,2022-08-13,Tienda,Consumidor
C00293,Mario Álvarez Barbosa,38.0,F,Lima,San Isidro,2022-07-16,Tienda,Consumidor
C00294,Emilce Diana Orozco,28.0,F,Lima,Santiago de Surco,2022-07-16,App,Consumidor
C00295,Jeferson Wilson Ojeda,50.0,M,Lima,Ate,2023-12-04,Tienda,Familiar
C00296,Rocío Dora Velandia,36.0,M,Arequipa,Yanahuara,2024-06-13,Tienda,Familiar
C00297,Eduardo Sebastián Prada,25.0,F,Piura,Veintiséis de Octubre,2022-08-17,App,Premium
C00298,Magdalena Castro Giraldo,47.0,M,Cusco,Santiago,2024-07-31,Tienda,Consumidor
C00299,Andrés Gaviria,,M,Lima,San Isidro,2022-02-06,Tienda,Familiar
C00300,Andrea Perea,48.0,M,Cusco,San Sebastián,2025-04-01,Web,Familiar
C00301,Carlos Federico Pinto,45.0,F,Lima,Miraflores,2023-08-14,Web,Familiar
C00302,Karina Gil,18.0,F,Lima,Santiago de Surco,2022-05-02,Tienda,Consumidor
C00303,Alonso Roberto Marín Martínez,43.0,F,Arequipa,Paucarpata,2024-11-19,App,Familiar
C00304,Eduardo Alfonso Molina Jaramillo,57.0,F,Lima,San Juan de Lurigancho,2025-03-13,App,Consumidor
C00305,Sergio González Vega,26.0,F,Lima,Santiago de Surco,2025-06-15,Tienda,Consumidor
C00306,Alexander Enrique Osorio,48.0,F,Cusco,Wanchaq,2022-02-17,App,Familiar
C00307,Manuel Alonso Bedoya,45.0,M,Arequipa,Cercado,2024-04-12,App,Consumidor
C00308,Aida Juliana Vergara Buitrago,41.0,F,Piura,Castilla,2024-06-06,Tienda,Consumidor
C00309,Mauricio Ríos Vanegas,54.0,F,Trujillo,La Esperanza,2022-11-04,Web,Familiar
C00310,Juan Jhon Díaz,54.0,M,Piura,Piura,2025-03-03,Tienda,Premium
C00311,Gilberto Cárdenas,41.0,M,Arequipa,Yanahuara,2025-04-24,Web,Consumidor
C00312,Daniel Rafael Granados Parra,37.0,F,Arequipa,José Luis B. y Rivero,2022-05-09,Tienda,Consumidor
C00313,José Ramírez,62.0,M,Piura,Castilla,2022-12-17,App,Consumidor
C00314,María García,36.0,M,Cusco,Santiago,2023-02-18,Web,Consumidor
C00315,Elvira Garzón Ramírez,27.0,M,Lima,Ate,2025-04-03,Tienda,Consumidor
C00316,Miguel José Contreras,38.0,F,Lima,Jesús María,2024-03-04,App,Familiar
C00317,Nicolás Felipe Rendón Vera,52.0,M,Trujillo,Víctor Larco,2022-03-01,Tienda,Consumidor
C00318,Javier Fernández,39.0,M,Arequipa,José Luis B. y Rivero,2022-02-17,Tienda,Consumidor
C00319,Luz Ballesteros,37.0,F,Lima,San Isidro,2025-09-27,Web,Familiar
C00320,Dario Escobar Villegas,40.0,F,Piura,Castilla,2024-01-30,Tienda,Familiar
C00321,Eliana Adiela Ramírez Marín,46.0,M,Arequipa,José Luis B. y Rivero,2023-07-31,Tienda,Consumidor
C00322,Freddy Jorge Castañeda Rengifo,29.0,F,Lima,San Miguel,2025-08-04,App,Consumidor
C00323,Alberto Estrada,53.0,F,Trujillo,La Esperanza,2023-03-06,Web,Familiar
C00324,Cecilia Sandra Acevedo,24.0,F,Cusco,San Sebastián,2024-08-11,Web,Familiar
C00325,Juan Diego Perdomo Serna,32.0,M,Lima,Santiago de Surco,2022-01-27,Tienda,Premium
C00326,Jairo Suárez,44.0,F,Trujillo,El Porvenir,2022-03-15,Tienda,Consumidor
C00327,Juan David Pérez Tovar,52.0,F,Lima,Miraflores,2023-12-03,Tienda,Consumidor
C00328,Carlos Simón Castañeda,40.0,M,Cusco,Santiago,2022-05-13,Web,Consumidor
C00329,Jairo David Padilla Ortiz,70.0,F,Arequipa,Yanahuara,2025-04-14,Web,Consumidor
C00330,Milena Bravo,29.0,F,Lima,San Juan de Lurigancho,2022-08-14,App,Familiar
C00331,Jorge Guzmán Álvarez,61.0,F,Lima,Miraflores,2023-06-11,Web,Consumidor
C00332,Marleny Ivonne Salcedo Ramírez,45.0,M,Lima,San Isidro,2025-05-09,Tienda,Familiar
C00333,Edna Rocío Castellanos,29.0,M,Lima,San Isidro,2025-03-14,Tienda,Consumidor
C00334,Yolanda Doris Paz,18.0,F,Lima,Los Olivos,2023-02-04,Tienda,Consumidor
C00335,Jorge Henry Jiménez Ocampo,40.0,M,Arequipa,Yanahuara,2022-06-22,App,Familiar
C00336,Edwar Eduardo Pérez,22.0,F,Trujillo,La Esperanza,2022-03-05,Web,Consumidor
C00337,Andrés Carlos Aguirre Sánchez,22.0,F,Lima,Comas,2023-10-01,App,Familiar
C00338,Víctor Medina,42.0,M,Arequipa,Cercado,2025-09-14,Tienda,Consumidor
C00339,María Ruth Mesa,37.0,F,Arequipa,Paucarpata,2025-08-19,Web,Consumidor
C00340,Juan Espitia Trujillo,48.0,F,Trujillo,El Porvenir,2025-02-19,App,Consumidor
C00341,Ángel Manuel Granados,19.0,M,Arequipa,Yanahuara,2022-08-10,Web,Consumidor
C00342,Andrea Montes,42.0,M,Lima,Jesús María,2023-02-16,Tienda,Familiar
C00343,Katherin Mosquera,65.0,F,Trujillo,La Esperanza,2023-12-18,Web,Consumidor
C00344,Javier Murillo Osorio,36.0,M,Lima,San Juan de Lurigancho,2022-03-08,Tienda,Consumidor
C00345,Javier Yamid Méndez,18.0,F,Piura,Veintiséis de Octubre,2023-10-19,Web,Premium
C00346,María Jazmín Méndez Cárdenas,39.0,M,Piura,Piura,2023-08-22,App,Consumidor
C00347,Yeison Valencia,45.0,F,Lima,Miraflores,2024-04-26,Web,Familiar
C00348,Samir Daniel Díaz,54.0,F,Trujillo,El Porvenir,2022-07-10,App,Familiar
C00349,Sandra Ortiz Montoya,31.0,M,Lima,Los Olivos,2023-05-23,Web,Familiar
C00350,María Myriam Sánchez Becerra,47.0,F,Trujillo,La Esperanza,2023-10-30,Tienda,Consumidor
C00351,Mario Gómez,39.0,M,Piura,Piura,2022-02-18,Tienda,Consumidor
C00352,Martha Mora Ortiz,51.0,M,Trujillo,La Esperanza,2022-07-20,Tienda,Consumidor
C00353,Rosalba Herrera,34.0,M,Arequipa,Paucarpata,2024-07-30,App,Consumidor
C00354,Erika González,18.0,M,Lima,San Isidro,2024-09-21,App,Premium
C00355,Patricia Mendoza Valencia,34.0,F,Piura,Piura,2023-08-27,Tienda,Consumidor
C00356,Jesús Gerardo Alzate,46.0,M,Lima,San Isidro,2024-09-10,Tienda,Familiar
C00357,César Álvarez,29.0,M,Lima,San Miguel,2022-11-30,App,Consumidor
C00358,Andrés Aurelio Ospina,25.0,M,Arequipa,Cayma,2023-03-04,Tienda,Consumidor
C00359,Edwin Juan León,30.0,F,Trujillo,Trujillo,2022-03-25,Tienda,Familiar
C00360,Stella Monroy Montoya,37.0,M,Lima,San Juan de Lurigancho,2023-08-16,Tienda,Consumidor
C00361,José Alfredo Amaya López,31.0,F,Lima,Comas,2024-04-26,Tienda,Familiar
C00362,Johanna Inés Rodríguez Vargas,32.0,F,Arequipa,Cercado,2025-02-20,Tienda,Consumidor
C00363,Carlos Christian Palacios,28.0,M,Lima,Los Olivos,2024-04-21,Tienda,Consumidor
C00364,Mauricio Alonso Martínez,42.0,F,Arequipa,Cercado,2022-07-10,App,Consumidor
C00365,Anyi Mariela Cortés,42.0,F,Trujillo,Víctor Larco,2022-10-19,App,Consumidor
C00366,Diego Carlos Moreno Arévalo,45.0,M,Lima,La Molina,2025-02-20,Web,Consumidor
C00367,Fanny Ortega Barrios,66.0,F,Lima,Jesús María,2025-03-01,Web,Familiar
C00368,José Gabriel Ramírez Sierra,18.0,M,Trujillo,Trujillo,2024-12-25,Web,Familiar
C00369,Alba Salamanca,38.0,M,Lima,Ate,2023-01-01,Web,Consumidor
C00370,Felipe Carlos Castro Castro,27.0,F,Lima,San Juan de Lurigancho,2023-06-28,Tienda,Familiar
C00371,Esther Cardozo Salazar,45.0,F,Piura,Veintiséis de Octubre,2025-08-28,Tienda,Familiar
C00372,Marcela González,40.0,M,Trujillo,El Porvenir,2022-10-04,Tienda,Consumidor
C00373,Edgar López,53.0,F,Lima,San Isidro,2024-12-18,Tienda,Familiar
C00374,Alejandra Castro Duarte,52.0,M,Lima,Miraflores,2022-07-28,Web,Familiar
C00375,Claudia Castrillón Corredor,47.0,F,Arequipa,Cercado,2022-10-24,Tienda,Familiar
C00376,Lady Medina Jaimes,52.0,F,Arequipa,Cercado,2024-12-09,Tienda,Consumidor
C00377,Diego Alfredo Mosquera Parada,35.0,M,Lima,San Isidro,2025-01-24,Tienda,Consumidor
C00378,Yina Rodríguez Londoño,23.0,F,Lima,Ate,2025-09-10,Web,Consumidor
C00379,Lina Johana Romero,56.0,F,Lima,San Juan de Lurigancho,2022-05-25,Tienda,Familiar
C00380,Beatriz Amanda Fernández Galvis,28.0,M,Piura,Veintiséis de Octubre,2025-09-19,App,Consumidor
C00381,Jairo Francisco Torres García,59.0,F,Cusco,San Sebastián,2025-01-29,Web,Familiar
C00382,César Marcos Naranjo,41.0,F,Piura,Castilla,2025-09-23,Tienda,Consumidor
C00383,Luz Hurtado,31.0,F,Trujillo,La Esperanza,2023-07-09,Web,Consumidor
C00384,Alcides Jesús Ortiz Cardona,36.0,F,Cusco,Santiago,2024-02-22,App,Familiar
C00385,Isaac Antonio Mejía Murillo,35.0,M,Piura,Piura,2022-04-14,Web,Consumidor
C00386,Cristina Lorena Mejía,31.0,F,Cusco,San Sebastián,2025-02-02,Tienda,Consumidor
C00387,Diana Gutiérrez,41.0,F,Lima,San Isidro,2022-10-14,App,Consumidor
C00388,Diana Álvarez Rueda,38.0,M,Lima,San Juan de Lurigancho,2024-10-28,Web,Familiar
C00389,Agustín Rivera Díaz,54.0,M,Cusco,Santiago,2023-09-21,App,Consumidor
C00390,Yéssica Claudia Sarmiento Castro,40.0,M,Piura,,2024-10-30,Tienda,Familiar
C00391,Ronal Mauricio Soto,26.0,F,Lima,San Miguel,2023-10-29,Tienda,Consumidor
C00392,Valentina Ángela Castellanos Uribe,32.0,F,Trujillo,Víctor Larco,2022-11-15,Tienda,Consumidor
C00393,Maicol Giraldo Niño,27.0,F,Lima,San Isidro,2023-04-22,Web,Consumidor
C00394,Magdalena Ocampo,51.0,F,Trujillo,Trujillo,2022-01-23,Web,Familiar
C00395,Jhon Velásquez,45.0,F,Lima,Santiago de Surco,2023-04-18,Tienda,Familiar
C00396,Luz Johana Niño,26.0,M,Lima,San Juan de Lurigancho,2023-12-14,Tienda,Consumidor
C00397,Luz Alba Rentería Ruiz,32.0,M,Cusco,San Sebastián,2022-03-19,Web,Familiar
C00398,Nelly Rentería,31.0,M,Arequipa,Paucarpata,2023-11-05,Web,Consumidor
C00399,Fabián Arias,29.0,M,Trujillo,Trujillo,2023-08-20,Tienda,Familiar
C00400,Luz Soto Ramos,61.0,F,Lima,Ate,2025-02-16,Tienda,Consumidor
C00401,César Henry Muñoz Angarita,31.0,M,Cusco,Wanchaq,2024-05-22,Tienda,Consumidor
C00402,Zulma Paula García Moreno,29.0,F,Lima,San Isidro,2022-11-17,Tienda,Consumidor
C00403,Javier Raúl Rivas Núñez,24.0,M,Lima,Jesús María,2023-09-19,Tienda,Consumidor
C00404,Liliana Méndez Bonilla,20.0,F,Lima,Jesús María,2022-11-23,Web,Consumidor
C00405,Alexander Mendoza Gallego,41.0,M,Lima,Ate,2025-09-08,Tienda,Consumidor
C00406,Juliana Perea Martínez,18.0,M,Trujillo,Trujillo,2025-05-08,App,Consumidor
C00407,Patricia Sofía Díaz,43.0,M,Piura,Castilla,2024-10-22,Tienda,Familiar
C00408,Roger Marín Restrepo,23.0,F,Arequipa,Paucarpata,2024-08-27,Tienda,Familiar
C00409,Daniel Osorio Galeano,67.0,F,Lima,Ate,2025-07-01,Web,Familiar
C00410,Andrés Eduardo Hoyos Cabrera,38.0,F,Lima,San Juan de Lurigancho,2022-05-12,Tienda,Familiar
C00411,Fernanda Luisa Angulo,34.0,F,Cusco,,2023-06-22,Tienda,Consumidor
C00412,Neider Gómez,36.0,F,Lima,San Isidro,2022-01-19,Tienda,Premium
C00413,Karina Yuli Ortega Barrios,21.0,M,Trujillo,La Esperanza,2023-06-03,Web,Familiar
C00414,Jorge Eduardo Pérez Suárez,44.0,M,Lima,Santiago de Surco,2022-01-22,App,Familiar
C00415,María Marín,31.0,F,Cusco,Wanchaq,2024-02-28,App,Familiar
C00416,Armando Villamizar,38.0,M,Trujillo,El Porvenir,2024-07-07,Tienda,Familiar
C00417,Esther Caicedo,48.0,M,Lima,San Miguel,2023-05-24,Tienda,Consumidor
C00418,Johan Calderón Valderrama,48.0,M,Lima,San Miguel,2025-02-17,Web,Familiar
C00419,Lucía Carvajal,42.0,M,Arequipa,José Luis B. y Rivero,2022-08-07,Tienda,Consumidor
C00420,Wilman Milton Jiménez Arteaga,50.0,M,Trujillo,El Porvenir,2022-11-17,Tienda,Consumidor
C00421,Juan Julián Gómez,35.0,M,Lima,Ate,2024-02-10,Web,Familiar
C00422,Isaac Lozano Salazar,46.0,M,Lima,San Juan de Lurigancho,2023-05-23,App,Consumidor
C00423,Carolina Johanna Pardo Gutiérrez,28.0,F,Trujillo,Trujillo,2024-10-11,Tienda,Premium
C00424,Lina Galindo,18.0,M,Lima,Comas,2022-04-20,Web,Consumidor
C00425,Emilio Vanegas Ramos,27.0,M,Trujillo,La Esperanza,2024-07-16,Tienda,Consumidor
C00426,Carmen Castellanos,40.0,F,Lima,Los Olivos,2023-11-21,Web,Premium
C00427,Edgar William Medina Pedraza,57.0,M,Trujillo,Víctor Larco,2025-07-16,Web,Consumidor
C00428,Sindy Bermúdez Gutiérrez,46.0,M,Piura,Castilla,2022-09-26,Web,Familiar
C00429,Luz Cardona Franco,37.0,M,Lima,La Molina,2023-06-15,Web,Consumidor
C00430,Jaime Alfonso Zapata Quintero,24.0,F,Piura,Castilla,2022-05-01,Web,Consumidor
C00431,Fabián Benítez,38.0,F,Cusco,San Sebastián,2023-09-08,App,Consumidor
C00432,Edgar Hernández,56.0,M,Arequipa,Paucarpata,2024-10-13,Tienda,Consumidor
C00433,Dina Herrera Rodríguez,25.0,F,Lima,Miraflores,2025-04-04,Web,Familiar
C00434,Vladimir Espinosa,,F,Cusco,San Sebastián,2025-08-19,Tienda,Consumidor
C00435,Aida Nancy Salazar,54.0,F,Arequipa,Paucarpata,2022-12-28,Tienda,Consumidor
C00436,Marcela Gutiérrez,33.0,F,Lima,Los Olivos,2023-03-27,Tienda,Consumidor
C00437,Mariana Ana García,30.0,M,Lima,Ate,2023-11-28,App,Premium
C00438,Karen Ingrid Flórez Chaparro,38.0,F,Lima,Jesús María,2024-03-13,Tienda,Familiar
C00439,Janeth Yurani Cardozo,32.0,F,Lima,Miraflores,2023-11-30,Web,Familiar
C00440,Aida Carmen González,25.0,F,Lima,Comas,2023-04-15,Tienda,Consumidor
C00441,Yineth Julia Gutiérrez Molina,37.0,M,Lima,San Juan de Lurigancho,2022-05-01,App,Consumidor
C00442,Alberto José Gómez,41.0,F,Trujillo,La Esperanza,2024-05-03,Tienda,Consumidor
C00443,Yeison Rigoberto Ariza Cáceres,30.0,M,Trujillo,La Esperanza,2025-02-21,Tienda,Familiar
C00444,Daniel Alfonso Ramos,38.0,F,Lima,Comas,2023-12-06,Web,Consumidor
C00445,María María Mora,66.0,M,Trujillo,Víctor Larco,2022-04-27,Tienda,Familiar
C00446,Patricia Ramírez,22.0,F,Lima,San Juan de Lurigancho,2023-10-11,Tienda,Premium
C00447,Viviana Vanegas,45.0,,Lima,Santiago de Surco,2023-07-06,Tienda,Premium
C00448,Fernanda Mercado,28.0,F,Lima,Jesús María,2023-07-01,Tienda,Consumidor
C00449,Ramón César Hernández Moreno,41.0,F,Lima,Los Olivos,2025-04-24,Tienda,Familiar
C00450,Carlos Palacio Lozano,31.0,F,Arequipa,Yanahuara,2024-01-11,Tienda,Familiar
C00451,Wilmer Uriel Pérez Barrios,39.0,F,Arequipa,José Luis B. y Rivero,2023-11-09,Web,Familiar
C00452,Adrián Antonio Cuesta,33.0,M,Arequipa,Cercado,2023-04-13,Tienda,Familiar
C00453,Alejandra Mónica López,25.0,M,Arequipa,Paucarpata,2024-03-02,Tienda,Consumidor
C00454,Freddy Díaz,52.0,F,Cusco,Santiago,2022-12-15,App,Consumidor
C00455,Rubén Rodríguez Bustamante,59.0,M,Piura,Veintiséis de Octubre,2022-04-17,Tienda,Consumidor
C00456,María Quiroga Martínez,25.0,M,Lima,San Miguel,2025-03-22,Tienda,Premium
C00457,Eduardo Osorio Sánchez,34.0,F,Arequipa,Yanahuara,2024-01-25,Web,Familiar
C00458,Paula Arroyo,41.0,M,Lima,Miraflores,2024-11-25,Tienda,Consumidor
C00459,Dayana Esperanza Valencia Niño,24.0,F,Arequipa,,2022-12-15,Tienda,Premium
C00460,Fredy Stiven López Peña,34.0,M,Lima,Comas,2024-04-06,Tienda,Consumidor
C00461,Camilo Carlos Galindo Mosquera,49.0,F,Lima,San Isidro,2024-01-18,Tienda,Consumidor
C00462,Carmen López Soto,44.0,M,Piura,Piura,2022-08-31,Tienda,Consumidor
C00463,Luz Clara Rueda,30.0,M,Lima,San Juan de Lurigancho,2022-12-27,Tienda,Consumidor
C00464,María Pérez Prada,41.0,F,Arequipa,José Luis B. y Rivero,2022-08-20,App,Consumidor
C00465,Paula Leidy Rivera Mercado,36.0,M,Trujillo,La Esperanza,2023-10-13,Web,Familiar
C00466,Sandra Nancy Montoya González,33.0,F,Arequipa,,2022-01-17,Web,Premium
C00467,Andrea Jiménez,,F,Cusco,Santiago,2024-04-27,Tienda,Familiar
C00468,Deyanira Suárez Arroyo,59.0,F,Lima,Ate,2023-01-12,Tienda,Consumidor
C00469,Antonio Mercado,28.0,F,Lima,Los Olivos,2023-02-21,Tienda,Consumidor
C00470,Marcos Wilson Sánchez,42.0,M,Lima,Santiago de Surco,2023-11-16,Tienda,Premium
C00471,Jhoana Caicedo,45.0,F,Trujillo,El Porvenir,2025-04-04,Tienda,Consumidor
C00472,Lady Helena Cardona Gallego,44.0,F,Arequipa,José Luis B. y Rivero,2022-09-24,App,Consumidor
C00473,Luis León Bermúdez,44.0,F,Lima,Ate,2023-11-03,Tienda,Consumidor
C00474,María Yolima Morales Ospino,31.0,F,Lima,Jesús María,2025-08-23,Tienda,Premium
C00475,Constanza Ligia Peña,38.0,M,Arequipa,Cercado,2023-06-20,Web,Familiar
C00476,Edgar Jaime Valencia Gómez,39.0,M,Piura,Veintiséis de Octubre,2025-04-15,Tienda,Familiar
C00477,Gonzalo Miguel López,44.0,M,Lima,Los Olivos,2022-10-22,Tienda,Familiar
C00478,Edinson González Melo,48.0,F,Lima,San Miguel,2024-01-03,Tienda,Familiar
C00479,Magaly Juliana Galindo,50.0,F,Cusco,Wanchaq,2023-07-01,Web,Familiar
C00480,Iván Gutiérrez Romero,48.0,M,Cusco,Cusco,2024-11-20,Tienda,Consumidor
C00481,Víctor Trujillo,31.0,M,Arequipa,José Luis B. y Rivero,2022-12-16,Web,Consumidor
C00482,Andrés Alexis Castro Gómez,22.0,M,Trujillo,Trujillo,2022-11-14,Tienda,Consumidor
C00483,Katherine Elizabeth Alfonso Suárez,34.0,F,Lima,Los Olivos,2024-05-30,Tienda,Familiar
C00484,Fidel Martínez,27.0,F,Trujillo,Víctor Larco,2025-05-24,Web,Consumidor
C00485,Elizabeth Olga Martínez,36.0,F,Lima,Miraflores,2023-07-05,Web,Consumidor
C00486,Jairo Muñoz,49.0,F,Lima,La Molina,2022-02-07,Web,Familiar
C00487,María Salas Miranda,,M,Arequipa,Yanahuara,2025-06-13,Tienda,Consumidor
C00488,Humberto Vega,36.0,M,Cusco,Santiago,2025-08-01,Web,Consumidor
C00489,Carolina Rangel,42.0,M,Piura,Castilla,2025-07-25,Web,Premium
C00490,James José Ospina,56.0,F,Arequipa,José Luis B. y Rivero,2024-12-22,Web,Familiar
C00491,Alexander Martínez Vargas,48.0,M,Arequipa,José Luis B. y Rivero,2022-06-09,Web,Consumidor
C00492,Diego Castro,50.0,M,Piura,Piura,2025-06-01,Tienda,Familiar
C00493,Ester Álvarez,25.0,F,Piura,Veintiséis de Octubre,2025-05-19,Tienda,Familiar
C00494,Eduardo Luis Hernández Murillo,27.0,F,Arequipa,Paucarpata,2024-11-20,Web,Consumidor
C00495,José David Flórez Rivera,18.0,M,Lima,Jesús María,2025-07-27,Web,Consumidor
C00496,María Portilla,35.0,F,Lima,Comas,2025-03-02,Tienda,Consumidor
C00497,Yaneth Marín,40.0,M,Lima,Ate,2022-12-05,Tienda,Consumidor
C00498,María Jhoana Tovar Mesa,44.0,F,Lima,San Isidro,2023-11-09,Tienda,Consumidor
C00499,Carolina Sandra Calderón,60.0,M,Lima,Jesús María,2024-10-19,Web,Consumidor
C00500,María Lorena Burbano,31.0,M,Arequipa,Cercado,2024-12-19,App,Familiar
C00501,Janeth Ana Suárez,50.0,M,Lima,Los Olivos,2022-04-19,Tienda,Consumidor
C00502,Néstor Anderson Gutiérrez,39.0,,Lima,Los Olivos,2022-09-05,App,Familiar
C00503,Isabel Hernández,43.0,M,Arequipa,Cercado,2025-02-26,Web,Consumidor
C00504,Teresa Ingrid López Córdoba,34.0,M,Lima,Jesús María,2022-12-18,Tienda,Familiar
C00505,María Franco,21.0,F,Piura,Castilla,2022-07-15,Tienda,Consumidor
C00506,Fernanda Ardila Gómez,31.0,F,Lima,San Isidro,2023-05-20,Tienda,Consumidor
C00507,Beatriz Karen Barrera,72.0,F,Lima,San Miguel,2022-02-12,Web,Consumidor
C00508,José Flórez Medina,32.0,F,Cusco,San Sebastián,2022-06-10,Tienda,Consumidor
C00509,Sandra Marleny Agudelo,58.0,M,Lima,Miraflores,2024-08-27,Tienda,Consumidor
C00510,Víctor Galindo Ayala,,M,Lima,Comas,2022-03-22,App,Premium
C00511,Fabián Manuel López Ospina,18.0,M,Cusco,San Sebastián,2025-03-27,App,Consumidor
C00512,Jorge Caballero González,45.0,M,Piura,Castilla,2024-04-11,Tienda,Consumidor
C00513,Tatiana Correa,27.0,M,Lima,San Miguel,2025-05-26,Tienda,Consumidor
C00514,Judith Ruiz Ramos,28.0,F,Piura,Piura,2023-05-07,Web,Consumidor
C00515,Jonatan José Martínez,,F,Lima,Los Olivos,2022-05-23,Tienda,Familiar
C00516,María Sandra Arias Córdoba,38.0,M,Cusco,Wanchaq,2024-12-24,Web,Familiar
C00517,Carlos Marlon Cardona,29.0,M,Cusco,San Sebastián,2023-11-22,Web,Consumidor
C00518,José Felipe Ramírez,27.0,M,Lima,Los Olivos,2023-03-10,Tienda,Familiar
C00519,Fernando Rodríguez,51.0,F,Arequipa,José Luis B. y Rivero,2023-05-25,Tienda,Consumidor
C00520,Milena Sandra López,29.0,F,Lima,San Isidro,2022-06-25,Web,Consumidor
C00521,Fernando Bermúdez García,33.0,M,Arequipa,Paucarpata,2023-12-21,Web,Consumidor
C00522,Dora Francia Gómez Quintero,60.0,F,Lima,Miraflores,2023-02-19,Tienda,Familiar
C00523,Ana Rangel Jaimes,40.0,M,Lima,La Molina,2025-09-15,Tienda,Consumidor
C00524,Aldemar Alejandro Villamizar,33.0,F,Lima,San Juan de Lurigancho,2025-02-10,Tienda,Consumidor
C00525,Paola Rivera,35.0,F,Lima,Comas,2022-06-13,Web,Familiar
C00526,Isabel Rosa Osorio Sánchez,21.0,M,Cusco,Santiago,2024-01-27,Tienda,Familiar
C00527,César Cardozo Ariza,40.0,F,Lima,Jesús María,2023-07-27,Tienda,Familiar
C00528,Carlos Alberto Arias Osorio,33.0,F,Lima,San Isidro,2023-05-30,Tienda,Consumidor
C00529,Adriana Liliana Herrera,40.0,F,Lima,La Molina,2024-07-26,Tienda,Consumidor
C00530,Guillermo Diego Cáceres,22.0,M,Arequipa,Cayma,2025-03-02,Tienda,Familiar
C00531,Andrés Antonio Barrera Córdoba,42.0,F,Trujillo,La Esperanza,2024-03-23,Web,Consumidor
C00532,Javier Delgado Álvarez,18.0,F,Lima,Comas,2022-10-16,Web,Consumidor
C00533,Diana Erazo Guzmán,26.0,F,Lima,,2025-05-03,App,Familiar
C00534,Isabel Patricia Zapata Mercado,51.0,M,Arequipa,Yanahuara,2024-09-24,Web,Consumidor
C00535,Jhon Hugo Rojas,28.0,M,Trujillo,Trujillo,2024-01-08,Web,Consumidor
C00536,William Gaviria,48.0,F,Lima,Santiago de Surco,2024-06-06,Tienda,Consumidor
C00537,Lucila Pérez,24.0,M,Lima,Santiago de Surco,2022-10-26,Web,Familiar
C00538,Gilberto Wilson Bermúdez Flórez,,F,Arequipa,Cercado,2025-05-10,App,Consumidor
C00539,Paola Daniela Álvarez,26.0,F,Lima,Santiago de Surco,2025-04-06,Web,Familiar
C00540,Andrés José Muñoz Muñoz,32.0,F,Trujillo,La Esperanza,2022-04-29,Web,Consumidor
C00541,Esperanza Marcela Contreras,36.0,M,Arequipa,Paucarpata,2023-07-08,Tienda,Consumidor
C00542,Armando Roberto Valderrama,32.0,M,Arequipa,Yanahuara,2025-06-19,App,Familiar
C00543,Constanza Quintero Díaz,41.0,F,Arequipa,Cayma,2023-05-29,Tienda,Consumidor
C00544,Dario Alfonso Garzón,38.0,F,Piura,Veintiséis de Octubre,2022-08-08,App,Premium
C00545,Patricia Rivera Espinosa,20.0,M,Lima,San Juan de Lurigancho,2023-12-08,Tienda,Familiar
C00546,María Carolina Durán,53.0,F,Cusco,Cusco,2024-03-25,Tienda,Consumidor
C00547,Dario Ronal Pinzón Cárdenas,55.0,M,Lima,Santiago de Surco,2025-06-30,Tienda,Consumidor
C00548,Jaider Carlos Gamboa,43.0,M,Lima,San Juan de Lurigancho,2022-09-18,Tienda,Consumidor
C00549,María Rivas Vanegas,27.0,M,Trujillo,El Porvenir,2022-10-11,Tienda,Familiar
C00550,Paola Marleny Torres,36.0,F,Cusco,Santiago,2022-01-03,Tienda,Consumidor
C00551,Hernando Eduardo Rendón,29.0,M,Arequipa,Paucarpata,2023-04-19,Tienda,Consumidor
C00552,Carlos Bolaños Mosquera,29.0,F,Piura,Piura,2023-02-13,App,Consumidor
C00553,Iván Valencia,49.0,M,Lima,La Molina,2022-03-12,Tienda,Consumidor
C00554,Fernando Sánchez Torres,34.0,M,Lima,Comas,2023-07-08,Tienda,Consumidor
C00555,Luis Sandoval Díaz,39.0,M,Arequipa,Paucarpata,2025-09-05,Tienda,Premium
